34586	1.3673
34589	1.366
34590	1.353
34591	1.3511
34592	1.3538
34593	1.3513
34596	1.3513
34597	1.3438
34598	1.3425
34599	1.343
34600	1.3452
34603	1.347
34604	1.3477
34605	1.3409
34606	1.3422
34607	1.3408
34610	1.3456
34611	1.3446
34612	1.3471
34613	1.3475
34614	1.3482
34618	1.3437
34619	1.3472
34620	1.3484
34621	1.3537
34624	1.3563
34625	1.3548
34626	1.3546
34627	1.3547
34628	1.3541
34631	1.3524
34632	1.3491
34633	1.3472
34634	1.3487
34635	1.3499
34638	1.3525
34639	1.3542
34640	1.3552
34641	1.357
34642	1.3573
34645	1.3555
34646	1.357
34647	1.3533
34648	1.3585
34652	1.3576
34653	1.363
34654	1.3649
34655	1.3652
34656	1.3673
34659	1.3667
34660	1.3758
34661	1.3738
34662	1.3743
34663	1.3757
34666	1.3785
34667	1.3774
34668	1.3752
34669	1.3751
34670	1.3717
34673	1.3728
34674	1.373
34675	1.3796
34676	1.3832
34677	1.3846
34680	1.386
34681	1.387
34682	1.3872
34683	1.387
34684	1.3882
34687	1.3939
34688	1.3943
34689	1.3943
34690	1.3984
34696	1.4031
34697	1.4074
34698	1.4018
34702	1.4035
34703	1.4026
34704	1.4002
34705	1.4002
34708	1.405
34709	1.4125
34710	1.414
34711	1.416
34712	1.4106
34715	1.4122
34716	1.4212
34717	1.4215
34718	1.4211
34719	1.4235
34722	1.4194
34723	1.4144
34724	1.4147
34725	1.4148
34726	1.415
34729	1.419
34730	1.4086
34731	1.4105
34732	1.4064
34733	1.4026
34736	1.3982
34737	1.3952
34738	1.3948
34739	1.3984
34740	1.4018
34743	1.4025
34744	1.3994
34745	1.4043
34746	1.4098
34747	1.4057
34750	1.4052
34751	1.3994
34752	1.3984
34753	1.3939
34754	1.3939
34757	1.3964
34758	1.3935
34759	1.3964
34760	1.4036
34761	1.4013
34764	1.4176
34765	1.421
34766	1.4085
34767	1.4125
34768	1.4087
34771	1.4118
34772	1.4169
34773	1.4156
34774	1.4138
34775	1.4177
34778	1.4082
34779	1.4082
34780	1.4025
34781	1.406
34782	1.4014
34785	1.4015
34786	1.403
34787	1.4032
34788	1.3983
34789	1.399
34792	1.3987
34793	1.394
34794	1.392
34795	1.3895
34796	1.3915
34799	1.3837
34800	1.3799
34801	1.3773
34802	1.3735
34806	1.3662
34807	1.3693
34808	1.3709
34809	1.3706
34810	1.3681
34813	1.3655
34814	1.365
34815	1.363
34816	1.363
34817	1.3596
34820	1.3554
34821	1.3574
34822	1.3641
34823	1.3641
34824	1.354
34827	1.358
34828	1.358
34829	1.3567
34830	1.3511
34831	1.3533
34834	1.3588
34835	1.3562
34836	1.3565
34837	1.3568
34838	1.3567
34842	1.3647
34843	1.3651
34844	1.3695
34845	1.3728
34848	1.3689
34849	1.3708
34850	1.3696
34851	1.3726
34852	1.3758
34855	1.3769
34856	1.3807
34857	1.3802
34858	1.3736
34859	1.3766
34862	1.3793
34863	1.3839
34864	1.381
34865	1.3768
34866	1.3822
34869	1.381
34870	1.3795
34871	1.3759
34872	1.3759
34873	1.3742
34876	1.3722
34877	1.3752
34878	1.3752
34879	1.3761
34880	1.3734
34884	1.3718
34885	1.3699
34886	1.3692
34887	1.3637
34890	1.3516
34891	1.3539
34892	1.3552
34893	1.359
34894	1.3591
34897	1.3558
34898	1.3603
34899	1.3601
34900	1.3633
34901	1.3595
34904	1.3578
34905	1.3556
34906	1.3556
34907	1.3602
34908	1.364
34911	1.3697
34912	1.3669
34913	1.3569
34914	1.3586
34915	1.356
34919	1.3561
34920	1.3603
34921	1.358
34922	1.3586
34925	1.363
34926	1.3604
34927	1.3584
34928	1.3588
34929	1.3591
34932	1.3588
34933	1.3574
34934	1.358
34935	1.3564
34936	1.3458
34939	1.3403
34940	1.3396
34941	1.338
34942	1.343
34943	1.343
34947	1.3427
34948	1.3391
34949	1.3387
34950	1.3446
34953	1.343
34954	1.3451
34955	1.3543
34956	1.3692
34957	1.366
34960	1.364
34961	1.359
34962	1.3608
34963	1.357
34964	1.352
34967	1.3461
34968	1.3458
34969	1.3493
34970	1.3512
34971	1.3438
34974	1.3391
34975	1.3282
34976	1.3308
34977	1.3351
34978	1.3312
34982	1.3355
34983	1.3371
34984	1.3373
34985	1.337
34988	1.3371
34989	1.3385
34990	1.339
34991	1.337
34992	1.3505
34995	1.3683
34996	1.3705
34997	1.3664
34998	1.3657
34999	1.37
35002	1.3616
35003	1.3395
35004	1.3475
35005	1.3424
35006	1.3473
35009	1.3512
35010	1.3586
35011	1.3572
35012	1.3556
35013	1.3517
35017	1.3534
35018	1.3554
35019	1.3557
35020	1.3517
35023	1.3513
35024	1.3527
35025	1.3529
35026	1.3538
35027	1.3537
35030	1.3517
35031	1.356
35032	1.3585
35033	1.3584
35034	1.3658
35037	1.3661
35038	1.367
35039	1.3654
35040	1.3684
35041	1.3757
35044	1.3797
35045	1.3772
35046	1.3762
35047	1.3742
35048	1.3743
35051	1.3759
35052	1.3767
35053	1.3671
35054	1.3615
35055	1.3633
35060	1.3595
35061	1.3607
35062	1.3652
35066	1.357
35067	1.3525
35068	1.3538
35069	1.357
35073	1.3613
35074	1.3647
35075	1.365
35076	1.3624
35079	1.364
35080	1.3666
35081	1.3687
35082	1.3636
35083	1.365
35086	1.3687
35087	1.371
35088	1.371
35089	1.3768
35090	1.3821
35093	1.3814
35094	1.3772
35095	1.3743
35096	1.3737
35097	1.3746
35100	1.3776
35101	1.3735
35102	1.3659
35103	1.3695
35104	1.3721
35107	1.3726
35108	1.372
35109	1.3787
35110	1.3787
35111	1.3817
35114	1.386
35115	1.3811
35116	1.3785
35117	1.3755
35118	1.3771
35121	1.3752
35122	1.3745
35123	1.3748
35124	1.3722
35125	1.3703
35128	1.3713
35129	1.3713
35130	1.3716
35131	1.3708
35132	1.3666
35135	1.3668
35136	1.3677
35137	1.3675
35138	1.3676
35139	1.3636
35142	1.3593
35143	1.3587
35144	1.3597
35145	1.361
35146	1.362
35149	1.3624
35150	1.3635
35151	1.3633
35152	1.3632
35153	1.3632
35156	1.3547
35157	1.3556
35158	1.3569
35159	1.358
35163	1.3581
35164	1.3587
35165	1.3568
35166	1.3564
35167	1.3565
35170	1.356
35171	1.3571
35172	1.3564
35173	1.3614
35174	1.3613
35177	1.3623
35178	1.3621
35179	1.3618
35180	1.3643
35181	1.3626
35184	1.3626
35185	1.3614
35186	1.3623
35187	1.362
35188	1.363
35191	1.3655
35192	1.3664
35193	1.3681
35194	1.3675
35195	1.3663
35198	1.3683
35199	1.37
35200	1.3683
35201	1.368
35202	1.3698
35206	1.3723
35207	1.3722
35208	1.3751
35209	1.3743
35212	1.3733
35213	1.3764
35214	1.3715
35215	1.3681
35216	1.3703
35219	1.3689
35220	1.369
35221	1.3657
35222	1.3642
35223	1.3667
35226	1.3638
35227	1.3653
35228	1.3666
35229	1.3687
35230	1.3661
35233	1.3663
35234	1.3688
35235	1.368
35236	1.3672
35237	1.3652
35240	1.3611
35241	1.3595
35242	1.3609
35243	1.3628
35244	1.3651
35247	1.3712
35248	1.3633
35249	1.3608
35251	1.3679
35254	1.3708
35255	1.3698
35256	1.3689
35257	1.3703
35258	1.3693
35261	1.3695
35262	1.3714
35263	1.3725
35264	1.367
35265	1.3673
35268	1.3674
35269	1.3715
35270	1.3717
35271	1.3725
35272	1.3744
35275	1.3722
35276	1.3736
35277	1.3748
35279	1.375
35283	1.3742
35284	1.372
35285	1.3721
35286	1.3713
35289	1.3712
35290	1.3746
35291	1.3745
35292	1.3773
35293	1.3738
35296	1.3735
35297	1.3733
35298	1.374
35299	1.3714
35300	1.3697
35303	1.3706
35304	1.3675
35305	1.3662
35306	1.3666
35307	1.3684
35311	1.3698
35312	1.3699
35313	1.37
35314	1.3735
35317	1.3725
35318	1.3708
35319	1.3716
35320	1.3713
35321	1.3703
35324	1.3704
35325	1.3709
35326	1.3718
35327	1.371
35328	1.3678
35331	1.36662
35332	1.3675
35333	1.3665
35334	1.3676
35335	1.3637
35338	1.3622
35339	1.362
35340	1.3617
35341	1.3608
35342	1.3553
35345	1.3535
35346	1.3547
35347	1.3545
35348	1.3512
35349	1.3526
35353	1.3539
35354	1.3554
35355	1.3522
35356	1.3491
35359	1.3471
35360	1.3446
35361	1.3438
35362	1.3456
35363	1.3442
35366	1.3448
35367	1.3451
35368	1.3411
35369	1.3408
35370	1.335
35373	1.3357
35374	1.3328
35375	1.3306
35376	1.3321
35377	1.3316
35381	1.3346
35382	1.3336
35383	1.3338
35384	1.3374
35387	1.3417
35388	1.3421
35389	1.3423
35390	1.339
35391	1.3393
35394	1.341
35395	1.3421
35396	1.3467
35397	1.3472
35398	1.3488
35401	1.351
35402	1.3486
35403	1.352
35404	1.358
35405	1.3591
35408	1.3554
35409	1.3567
35410	1.362
35411	1.3569
35412	1.3621
35415	1.3659
35416	1.3658
35417	1.3667
35418	1.3685
35419	1.3676
35422	1.3672
35423	1.3654
35426	1.3695
35429	1.3683
35430	1.3696
35432	1.3737
35433	1.3738
35436	1.3679
35437	1.3568
35438	1.3533
35439	1.3516
35440	1.3478
35443	1.3487
35444	1.3503
35445	1.3419
35446	1.3389
35447	1.3395
35450	1.3368
35451	1.3386
35452	1.3353
35453	1.3414
35454	1.3485
35457	1.3439
35458	1.3403
35459	1.3453
35460	1.3479
35461	1.3473
35464	1.3432
35465	1.3431
35466	1.3431
35467	1.3482
35468	1.3492
35471	1.3518
35472	1.3556
35473	1.3554
35474	1.3529
35475	1.3498
35478	1.3516
35479	1.3575
35480	1.3595
35481	1.3596
35482	1.3622
35485	1.3619
35486	1.3596
35487	1.3659
35488	1.3674
35489	1.3665
35492	1.3672
35493	1.3699
35494	1.3681
35495	1.3644
35496	1.368
35499	1.371
35500	1.3666
35501	1.3636
35502	1.3631
35503	1.3632
35506	1.3694
35507	1.3739
35508	1.3785
35509	1.3788
35510	1.3799
35513	1.378
35514	1.3775
35515	1.3742
35516	1.3771
35520	1.3843
35521	1.3862
35522	1.3875
35523	1.3886
35524	1.392
35527	1.3893
35528	1.3878
35529	1.3876
35530	1.3914
35531	1.3976
35534	1.3985
35535	1.3966
35536	1.3975
35537	1.3973
35538	1.3993
35541	1.3976
35542	1.3955
35543	1.394
35544	1.3927
35545	1.3965
35548	1.3995
35549	1.3976
35550	1.397
35551	1.3884
35552	1.3831
35555	1.3831
35556	1.3778
35557	1.3816
35558	1.3831
35559	1.3916
35562	1.3896
35563	1.3859
35564	1.3853
35565	1.379
35566	1.37
35570	1.3754
35571	1.3669
35572	1.3716
35573	1.3749
35576	1.3768
35577	1.3822
35578	1.3837
35579	1.381
35580	1.3809
35583	1.3776
35584	1.3738
35585	1.3757
35586	1.3761
35587	1.3839
35590	1.3865
35591	1.3863
35592	1.3869
35593	1.3823
35594	1.3785
35597	1.3842
35598	1.3857
35599	1.3869
35600	1.3882
35601	1.3926
35604	1.3892
35605	1.3908
35606	1.3948
35607	1.3813
35608	1.3812
35611	1.3811
35613	1.3773
35614	1.3732
35615	1.3742
35618	1.3761
35619	1.3743
35620	1.3728
35621	1.3734
35622	1.3704
35625	1.3685
35626	1.3704
35627	1.3735
35628	1.3781
35629	1.3743
35632	1.3745
35633	1.3817
35634	1.3811
35635	1.3832
35636	1.3849
35639	1.3865
35640	1.3853
35641	1.3812
35642	1.3814
35643	1.3794
35647	1.3812
35648	1.3867
35649	1.3873
35650	1.3927
35653	1.393
35654	1.3931
35655	1.3942
35656	1.3905
35657	1.3903
35660	1.3882
35661	1.3944
35662	1.3938
35663	1.3953
35664	1.3948
35667	1.3915
35668	1.3947
35669	1.3918
35670	1.3876
35671	1.3885
35675	1.3842
35676	1.3831
35677	1.3853
35678	1.3822
35681	1.3829
35682	1.3843
35683	1.3849
35684	1.3917
35685	1.3933
35688	1.3918
35689	1.3916
35690	1.3885
35691	1.3915
35692	1.39
35695	1.3884
35696	1.39
35697	1.3873
35698	1.384
35699	1.3837
35702	1.3844
35703	1.382
35704	1.3788
35705	1.3743
35706	1.3715
35709	1.3714
35710	1.3727
35711	1.3724
35712	1.3748
35713	1.3792
35717	1.382
35718	1.3862
35719	1.3866
35720	1.3859
35723	1.3848
35724	1.3888
35725	1.3911
35726	1.3895
35727	1.3916
35730	1.3998
35731	1.4088
35732	1.4025
35733	1.407
35734	1.4092
35737	1.4068
35738	1.4037
35739	1.4002
35740	1.4018
35741	1.4094
35744	1.4073
35746	1.4088
35747	1.4079
35748	1.4125
35751	1.4146
35752	1.4142
35753	1.415
35754	1.4208
35755	1.4167
35758	1.4209
35759	1.4178
35760	1.4248
35761	1.4244
35762	1.4242
35765	1.4246
35766	1.4216
35767	1.4178
35768	1.4224
35769	1.4227
35772	1.4219
35773	1.4223
35774	1.424
35775	1.4276
35776	1.4207
35779	1.4209
35780	1.4236
35781	1.4228
35782	1.4243
35783	1.4332
35786	1.4345
35787	1.4358
35788	1.4352
35793	1.4392
35794	1.4365
35795	1.4291
35797	1.425
35800	1.4268
35801	1.4311
35802	1.4302
35803	1.4312
35804	1.4264
35807	1.4343
35808	1.436
35809	1.4345
35810	1.4367
35811	1.4363
35814	1.4382
35815	1.4391
35816	1.4438
35817	1.4508
35818	1.4555
35821	1.45
35822	1.4542
35823	1.4567
35824	1.4639
35825	1.4563
35828	1.4526
35829	1.4509
35830	1.4471
35831	1.4391
35832	1.4285
35835	1.4355
35836	1.429
35837	1.4365
35838	1.4383
35839	1.443
35842	1.4455
35843	1.4402
35844	1.4348
35845	1.423
35846	1.4203
35849	1.4244
35850	1.4222
35851	1.4236
35852	1.4214
35853	1.4235
35856	1.4216
35857	1.4184
35858	1.4219
35859	1.4204
35860	1.4182
35863	1.4143
35864	1.414
35865	1.4075
35866	1.411
35867	1.4096
35870	1.4135
35871	1.4165
35872	1.4186
35873	1.4178
35874	1.418
35877	1.4217
35878	1.4191
35879	1.41
35880	1.4121
35881	1.415
35884	1.4223
35885	1.4166
35886	1.4173
35887	1.419
35891	1.4184
35892	1.4222
35893	1.4245
35894	1.425
35898	1.4321
35899	1.4348
35900	1.4393
35901	1.4367
35902	1.4295
35905	1.4279
35906	1.4309
35907	1.4325
35908	1.4345
35909	1.4353
35912	1.4387
35913	1.4387
35914	1.4376
35915	1.4302
35916	1.4336
35919	1.4349
35920	1.4387
35921	1.4387
35922	1.4399
35923	1.4368
35926	1.4334
35927	1.432
35928	1.4444
35929	1.4478
35930	1.4505
35934	1.45
35935	1.4498
35936	1.4473
35937	1.4496
35940	1.4493
35941	1.4543
35942	1.4565
35943	1.4553
35944	1.4571
35947	1.4565
35948	1.454
35949	1.453
35950	1.4555
35951	1.4584
35954	1.4588
35955	1.4602
35956	1.4666
35957	1.4699
35958	1.4684
35961	1.4736
35962	1.4705
35963	1.4634
35964	1.4685
35965	1.4697
35968	1.4711
35969	1.4696
35970	1.4697
35971	1.4666
35972	1.4693
35975	1.4718
35976	1.4716
35978	1.4677
35979	1.4673
35982	1.4732
35983	1.4728
35984	1.4745
35985	1.476
35986	1.4795
35989	1.4785
35990	1.4789
35991	1.4848
35992	1.4888
35993	1.4883
35996	1.4878
35997	1.492
35998	1.4954
35999	1.4955
36000	1.498
36003	1.5035
36004	1.5025
36005	1.5034
36006	1.5083
36007	1.5111
36011	1.5138
36012	1.516
36013	1.5287
36014	1.522
36017	1.5176
36018	1.5211
36019	1.515
36020	1.5172
36021	1.5187
36024	1.524
36025	1.5285
36026	1.5332
36027	1.5297
36028	1.5418
36031	1.549
36032	1.5506
36033	1.5622
36034	1.5765
36035	1.568
36038	1.5722
36039	1.5533
36040	1.537
36041	1.5392
36042	1.5257
36046	1.5259
36047	1.5204
36048	1.514
36049	1.5128
36052	1.5161
36053	1.4997
36054	1.5034
36055	1.5259
36056	1.5293
36059	1.5273
36060	1.5294
36061	1.5268
36062	1.5118
36063	1.5125
36066	1.511
36067	1.5009
36068	1.5259
36069	1.536
36070	1.5508
36073	1.5578
36074	1.5517
36075	1.5288
36076	1.5428
36077	1.5465
36081	1.548
36082	1.5455
36083	1.546
36084	1.543
36087	1.549
36088	1.5385
36089	1.554
36090	1.5433
36091	1.5446
36094	1.545
36095	1.5405
36096	1.5421
36097	1.5495
36098	1.5425
36101	1.5318
36102	1.5238
36103	1.5238
36104	1.5176
36105	1.5315
36108	1.5347
36109	1.5457
36111	1.5482
36112	1.5522
36115	1.5533
36116	1.5492
36117	1.5555
36118	1.5494
36119	1.5448
36122	1.5468
36123	1.5479
36124	1.5445
36125	1.527
36126	1.536
36129	1.5237
36130	1.533
36131	1.5367
36132	1.5335
36133	1.534
36136	1.5373
36137	1.5446
36138	1.543
36139	1.5409
36140	1.5414
36143	1.54
36144	1.5418
36145	1.5387
36146	1.5423
36147	1.5445
36150	1.5488
36151	1.5527
36152	1.5515
36153	1.5512
36158	1.5514
36159	1.5488
36160	1.5305
36164	1.5263
36165	1.5199
36166	1.5103
36167	1.5118
36168	1.5135
36171	1.5058
36172	1.5089
36173	1.5288
36174	1.529
36175	1.5284
36178	1.5294
36179	1.5298
36180	1.5223
36181	1.5132
36182	1.5178
36185	1.5145
36186	1.5203
36187	1.5207
36188	1.526
36189	1.5074
36192	1.5084
36193	1.5084
36194	1.5134
36195	1.4932
36196	1.4878
36199	1.4876
36200	1.4932
36201	1.4935
36202	1.489
36203	1.4921
36206	1.4938
36207	1.4995
